dealership_id,dealership_name,dealership_type,dealership_state,doc_fee,destination_fee,sales_tax_rate,registration_fee,regional_adjustment
23592,White-Jones Motors,Independent,MO,114.5,2304.53,0.083,144.0,0.95
23593,"Myers, Rodriguez and Chambers Motors",Independent,PA,217.6,1811.78,0.0634,85.06,0.97
23594,"Gonzalez, Brennan and Wolf Motors",Franchised,CA,85.0,2828.03,0.0882,156.26,1.08
23595,Clark-Powell Motors,Independent,NC,288.65,1411.14,0.0698,143.76,0.97
23596,Ruiz-Kim Motors,Franchised,VA,293.11,1799.51,0.0577,41.2,0.99
23597,Rodriguez LLC Motors,Franchised,CA,85.0,2364.47,0.0882,216.35,1.08
23598,"Stewart, Holt and Hall Motors",Franchised,CA,85.0,2501.07,0.0882,201.7,1.08
23599,Sanchez Inc Motors,Independent,FL,543.13,1672.78,0.0701,135.54,1.02
23600,Huerta-Collins Motors,Independent,PA,403.72,1898.67,0.0634,40.24,0.97
23601,"Hodge, Lee and Hahn Motors",Franchised,NC,299.23,1797.46,0.0698,195.39,0.97
23602,Ramos PLC Motors,Franchised,NY,445.87,1080.51,0.0852,142.81,1.05
23603,Dunn-Yates Motors,Independent,NY,440.62,2645.89,0.0852,26.81,1.05
23604,Hernandez-Gregory Motors,Franchised,CT,446.45,2432.0,0.0635,113.56,1.01
23605,Leblanc Inc Motors,Independent,TX,242.75,2586.86,0.082,21.17,0.98
23606,"Zamora, Brown and Ramos Motors",Independent,GA,377.73,2593.26,0.0737,77.85,0.98
23607,Lyons-Carter Motors,Independent,WV,346.47,2633.63,0.0655,120.28,0.9
23608,Knight-Mayo Motors,Independent,MA,432.6,1197.88,0.0625,214.79,1.01
23609,Rios and Sons Motors,Franchised,MD,355.53,1173.77,0.06,27.88,1.02
23610,Faulkner PLC Motors,Franchised,OH,434.26,1244.5,0.0724,85.95,0.96
23611,"Carpenter, Gill and Miller Motors",Franchised,CA,85.0,1220.76,0.0882,44.18,1.08
23612,"Williams, Hebert and Kelley Motors",Franchised,TN,196.39,2037.57,0.0955,29.66,0.94
23613,"Cox, Jackson and Levy Motors",Franchised,MA,164.99,1414.62,0.0625,219.04,1.01
23614,Schaefer-Jackson Motors,Independent,TX,375.06,1609.73,0.082,181.36,0.98
23615,Roberson and Sons Motors,Franchised,OH,181.02,1348.54,0.0724,168.14,0.96
23616,Lane-Steele Motors,Franchised,KS,387.76,1453.85,0.087,112.19,0.92
23617,Zavala-Wilson Motors,Franchised,FL,891.77,1971.97,0.0701,29.65,1.02
23618,Walters LLC Motors,Franchised,OH,245.8,1965.09,0.0724,213.93,0.96
23619,Garcia-Mitchell Motors,Franchised,OH,349.85,1243.34,0.0724,101.43,0.96
23620,Lee PLC Motors,Independent,LA,202.71,1766.29,0.0955,35.39,0.94
23621,"Parker, Lee and Butler Motors",Franchised,CO,371.37,2899.28,0.0777,175.39,0.98
23622,Mccarthy-Lewis Motors,Franchised,AL,361.84,2047.95,0.0924,165.42,0.93
23623,Chandler Inc Motors,Franchised,PA,307.75,1530.88,0.0634,223.95,0.97
23624,Stewart Ltd Motors,Franchised,CA,85.0,2377.45,0.0882,197.34,1.08
23625,"Mathis, King and Guerrero Motors",Franchised,PA,110.13,2521.82,0.0634,142.69,0.97
23626,"Oneill, Fox and Smith Motors",Franchised,MO,275.31,1077.65,0.083,58.6,0.95
23627,"Webb, Williams and Acosta Motors",Franchised,MO,182.81,1245.0,0.083,148.06,0.95
23628,"Gonzalez, Garcia and Gonzalez Motors",Independent,ME,303.78,2066.88,0.055,207.05,0.95
23629,Young-Gross Motors,Franchised,OH,467.78,2411.02,0.0724,211.58,0.96
23630,Wilson and Sons Motors,Independent,MA,255.81,2375.75,0.0625,61.59,1.01
23631,Perry LLC Motors,Franchised,NC,332.93,2159.66,0.0698,160.29,0.97
23632,"Davis, Rivera and Barber Motors",Franchised,TX,430.67,2799.18,0.082,201.6,0.98
23633,Rich-Smith Motors,Franchised,OH,336.47,2245.04,0.0724,153.12,0.96
23634,Barnett-Santos Motors,Independent,MI,233.88,2168.13,0.06,173.75,0.95
23635,"Pierce, Huynh and Ward Motors",Independent,WV,318.48,1974.2,0.0655,34.83,0.9
23636,"Johnson, Cooper and Ware Motors",Independent,PA,212.83,2210.36,0.0634,77.43,0.97
23637,Callahan Group Motors,Franchised,HI,256.25,2891.06,0.0444,189.18,1.1
23638,Garcia-Reyes Motors,Independent,MI,409.18,2894.06,0.06,212.6,0.95
23639,Watson LLC Motors,Independent,FL,512.14,2228.22,0.0701,82.69,1.02
23640,"Garner, Li and Dean Motors",Franchised,FL,631.53,2543.96,0.0701,121.36,1.02
23641,"Strong, Shields and Berger Motors",Franchised,TX,456.96,1535.54,0.082,139.38,0.98
23642,Miller-Taylor Motors,Franchised,OH,278.93,2190.31,0.0724,187.37,0.96
23643,"Williams, Thompson and Middleton Motors",Franchised,CA,85.0,1215.51,0.0882,50.17,1.08
23644,"Briggs, Lopez and Silva Motors",Independent,OH,161.16,2115.52,0.0724,84.5,0.96
23645,Smith and Sons Motors,Franchised,WY,417.99,2289.75,0.0549,199.14,0.93
23646,"Cunningham, Ford and Burgess Motors",Franchised,WI,487.83,1738.85,0.0543,69.91,0.94
23647,"Miller, Bell and Martin Motors",Franchised,AL,220.76,1367.94,0.0924,164.27,0.93
23648,Medina Ltd Motors,Franchised,TX,269.26,2173.8,0.082,114.52,0.98
23649,Wall LLC Motors,Independent,GA,178.61,2960.92,0.0737,219.14,0.98
23650,Gonzalez Inc Motors,Franchised,NY,450.83,2770.07,0.0852,162.04,1.05
23651,Stone-Robbins Motors,Franchised,IA,317.87,2096.68,0.0694,190.74,0.93
23652,Riley Group Motors,Independent,TX,106.71,1787.05,0.082,88.13,0.98
23653,Nguyen Inc Motors,Independent,OH,344.51,1358.59,0.0724,42.17,0.96
23654,Carney-Anderson Motors,Independent,VA,340.08,2846.03,0.0577,196.42,0.99
23655,"Lawson, Smith and Goodman Motors",Independent,NC,213.45,1128.76,0.0698,79.22,0.97
23656,Mueller Group Motors,Independent,CO,304.61,1676.58,0.0777,218.36,0.98
23657,Mathews and Sons Motors,Franchised,FL,998.11,1794.49,0.0701,196.08,1.02
23658,"Lewis, Golden and Cochran Motors",Franchised,IL,181.22,2191.26,0.0881,160.33,0.99
23659,"Martin, Porter and Riley Motors",Franchised,MN,180.53,2569.59,0.0749,156.77,0.95
23660,"Harrington, Smith and Hall Motors",Independent,NC,219.69,1056.47,0.0698,144.74,0.97
23661,"French, Harris and Bradshaw Motors",Independent,IL,388.42,2810.41,0.0881,180.1,0.99
23662,"Lucero, Meyer and Anthony Motors",Franchised,CA,85.0,2720.95,0.0882,133.26,1.08
23663,Moreno LLC Motors,Franchised,AL,165.17,2320.81,0.0924,202.52,0.93
23664,Combs Ltd Motors,Independent,VT,227.12,2380.49,0.0627,109.57,0.96
23665,"Jones, Thompson and Gould Motors",Franchised,MA,241.49,1038.62,0.0625,44.5,1.01
23666,"Herring, Hill and Ho Motors",Independent,KY,415.2,1077.8,0.06,154.45,0.92
23667,"Mccormick, Lewis and Collier Motors",Independent,NC,145.48,2921.84,0.0698,102.29,0.97
23668,Myers-French Motors,Independent,FL,628.22,2187.01,0.0701,161.37,1.02
23669,"Jimenez, Blevins and Roach Motors",Independent,CA,85.0,1332.04,0.0882,116.92,1.08
23670,Hahn-Duke Motors,Franchised,TN,122.79,2961.57,0.0955,156.35,0.94
23671,Hatfield-Stewart Motors,Independent,GA,130.56,1177.74,0.0737,33.58,0.98
23672,Butler Inc Motors,Independent,MN,468.97,1668.33,0.0749,105.45,0.95
23673,"Perry, Rogers and Lane Motors",Independent,MO,210.63,1951.26,0.083,113.99,0.95
23674,Davis Inc Motors,Franchised,WY,119.51,2681.03,0.0549,23.65,0.93
23675,Hernandez LLC Motors,Franchised,NC,365.8,1520.87,0.0698,129.86,0.97
23676,"Morales, George and Curtis Motors",Franchised,OH,243.58,2003.32,0.0724,57.37,0.96
23677,Hampton-Powell Motors,Franchised,NY,137.11,2347.01,0.0852,49.48,1.05
23678,Cervantes-Martinez Motors,Independent,GA,446.37,2187.27,0.0737,63.12,0.98
23679,"Burton, Abbott and Reynolds Motors",Independent,CT,256.12,1128.45,0.0635,177.46,1.01
23680,Jones Ltd Motors,Franchised,CA,85.0,2713.8,0.0882,116.0,1.08
23681,Baker and Sons Motors,Independent,HI,224.24,2915.38,0.0444,146.15,1.1
23682,Davis-Miller Motors,Independent,SD,318.01,1517.93,0.0611,147.79,0.92
23683,Edwards-Johnson Motors,Independent,VA,135.57,2230.07,0.0577,93.4,0.99
23684,"Thomas, Andersen and Long Motors",Franchised,PA,418.92,2980.39,0.0634,224.52,0.97
23685,Smith PLC Motors,Independent,FL,661.7,1369.56,0.0701,176.47,1.02
23686,"Olson, Wood and Page Motors",Independent,NY,451.97,2692.69,0.0852,222.76,1.05
23687,"Blackburn, Anderson and Johnson Motors",Independent,CA,85.0,2940.65,0.0882,21.1,1.08
23688,"Grant, Jackson and Walker Motors",Independent,GA,162.28,2384.4,0.0737,155.9,0.98
23689,Richards Group Motors,Independent,CA,85.0,2368.98,0.0882,84.15,1.08
23690,"Delgado, Arnold and Thompson Motors",Independent,MD,190.29,1379.53,0.06,124.06,1.02
23691,"Kim, Taylor and Gilbert Motors",Franchised,PA,229.0,1524.99,0.0634,51.52,0.97
23692,"Wilson, Wong and Juarez Motors",Franchised,FL,668.75,1948.46,0.0701,123.76,1.02
23693,Mccoy Ltd Motors,Independent,MI,149.51,1025.61,0.06,149.7,0.95
23694,"Klein, Vargas and Gill Motors",Independent,VT,300.46,1100.59,0.0627,29.64,0.96
23695,Gilmore PLC Motors,Franchised,MO,424.56,2780.38,0.083,111.59,0.95
23696,Jones Ltd Motors,Franchised,GA,241.61,2823.96,0.0737,30.79,0.98
23697,"Harrison, Hill and Cooper Motors",Franchised,AZ,283.95,1999.59,0.084,96.31,0.96
23698,Brown Ltd Motors,Independent,WA,272.64,1282.97,0.0929,211.27,1.04
23699,Chung-Lewis Motors,Independent,IA,387.96,2680.48,0.0694,127.93,0.93
23700,Lopez PLC Motors,Independent,FL,783.45,1064.14,0.0701,185.55,1.02
23701,Stone-Aguilar Motors,Franchised,KY,101.51,2253.06,0.06,116.31,0.92
23702,Romero Ltd Motors,Franchised,NY,393.63,2067.45,0.0852,121.04,1.05
23703,"Cook, Cox and Nelson Motors",Franchised,NE,115.26,1300.58,0.0697,218.33,0.92
23704,Ward LLC Motors,Independent,NY,389.64,2659.61,0.0852,180.89,1.05
23705,"Shields, Hurst and Garza Motors",Franchised,UT,354.11,1684.31,0.0725,132.02,0.95
23706,"Davidson, Conley and Spencer Motors",Independent,ME,498.75,2798.6,0.055,159.19,0.95
23707,Montgomery-Swanson Motors,Independent,TX,203.84,1308.17,0.082,142.28,0.98
23708,Lewis-Holden Motors,Independent,VT,200.62,2550.85,0.0627,42.42,0.96
23709,Chandler Ltd Motors,Franchised,CA,85.0,1268.16,0.0882,124.49,1.08
23710,"Schwartz, Oconnor and Fisher Motors",Independent,FL,571.22,2475.75,0.0701,26.48,1.02
23711,Lambert LLC Motors,Independent,OH,462.61,2846.08,0.0724,170.03,0.96
23712,"Ramos, Garner and Harrison Motors",Independent,SD,338.25,1103.1,0.0611,164.25,0.92
23713,Sparks-Williams Motors,Independent,GA,112.79,2682.59,0.0737,127.24,0.98
23714,"Williams, Lopez and Vance Motors",Franchised,MI,285.29,1453.92,0.06,60.61,0.95
23715,"Freeman, Wells and Long Motors",Independent,MO,343.07,2448.43,0.083,212.16,0.95
23716,Smith Inc Motors,Independent,DE,487.41,2942.57,0.0,55.74,0.97
23717,Harrison-Potter Motors,Franchised,MN,177.48,2146.45,0.0749,207.59,0.95
23718,Carter-Lang Motors,Franchised,FL,518.16,1933.47,0.0701,219.71,1.02
23719,"Mills, Hendrix and Castillo Motors",Independent,NY,109.32,2601.7,0.0852,117.66,1.05
23720,"Lewis, Garrett and Lowe Motors",Franchised,CA,85.0,2784.63,0.0882,192.74,1.08
23721,Stewart-Dennis Motors,Franchised,TN,116.24,2904.89,0.0955,146.15,0.94
23722,Baker-Bell Motors,Franchised,TX,116.33,1321.74,0.082,170.75,0.98
23723,Pena-Thompson Motors,Independent,FL,833.13,1050.33,0.0701,195.88,1.02
23724,Mason-Brown Motors,Franchised,OR,416.32,1248.59,0.0,135.18,0.97
23725,Garcia and Sons Motors,Franchised,PA,405.47,2901.89,0.0634,105.76,0.97
23726,Snyder and Sons Motors,Franchised,MI,234.57,1460.93,0.06,148.06,0.95
23727,Smith-Rodriguez Motors,Independent,IL,438.63,1759.71,0.0881,201.31,0.99
23728,"Lee, Dalton and Warner Motors",Independent,CA,85.0,1411.5,0.0882,210.72,1.08
23729,"Ruiz, Blackwell and Johnson Motors",Franchised,PA,140.17,1415.58,0.0634,153.86,0.97
23730,"Miller, Johnson and Gonzalez Motors",Independent,IL,177.49,2733.28,0.0881,224.12,0.99
23731,"Anderson, Gallagher and Adams Motors",Independent,IA,342.75,2999.7,0.0694,181.53,0.93
23732,Sanchez-Robinson Motors,Franchised,PA,253.27,1845.23,0.0634,20.91,0.97
23733,Beasley-Clark Motors,Franchised,IL,273.82,1888.39,0.0881,39.03,0.99
23734,Carter-Foley Motors,Franchised,MN,292.65,2627.86,0.0749,74.93,0.95
23735,Rice Group Motors,Franchised,AL,261.81,2994.42,0.0924,81.08,0.93
23736,Davis Inc Motors,Franchised,MN,298.2,1286.31,0.0749,89.32,0.95
23737,"Anderson, Smith and Bullock Motors",Independent,WV,285.69,2146.94,0.0655,120.78,0.9
23738,Bennett LLC Motors,Independent,MN,161.81,2514.57,0.0749,215.15,0.95
23739,Hernandez Group Motors,Independent,IL,499.91,1776.63,0.0881,202.83,0.99
23740,Meyer-Lang Motors,Franchised,CO,471.59,1156.09,0.0777,131.14,0.98
23741,Campbell-Moran Motors,Independent,NC,355.37,1093.46,0.0698,220.14,0.97
23742,Middleton LLC Motors,Independent,NY,333.95,1791.42,0.0852,80.78,1.05
23743,Moore-Peterson Motors,Independent,NY,359.25,1137.36,0.0852,116.57,1.05
23744,James-Newman Motors,Franchised,FL,684.69,1463.38,0.0701,107.55,1.02
23745,Young and Sons Motors,Independent,TX,479.21,1539.5,0.082,210.94,0.98
23746,"Alvarado, Hartman and Kane Motors",Independent,TX,427.23,1055.25,0.082,180.11,0.98
23747,"Wood, Smith and Luna Motors",Franchised,CA,85.0,2922.77,0.0882,117.49,1.08
23748,Manning Ltd Motors,Independent,OR,206.38,2165.39,0.0,204.85,0.97
23749,"Walker, Price and Harris Motors",Independent,MS,439.26,2876.68,0.0707,32.37,0.9
23750,Morgan-James Motors,Independent,VA,214.95,1458.89,0.0577,164.62,0.99
23751,Moore-Miller Motors,Franchised,OK,209.47,1650.93,0.0897,29.31,0.91
23752,"Fowler, Brooks and Hernandez Motors",Independent,TX,176.22,1484.15,0.082,118.39,0.98
23753,Suarez-Taylor Motors,Franchised,IA,166.06,2980.93,0.0694,141.82,0.93
23754,Jones Ltd Motors,Franchised,NC,437.24,2341.7,0.0698,109.17,0.97
23755,Porter and Sons Motors,Independent,CA,85.0,2050.85,0.0882,35.89,1.08
23756,Douglas Ltd Motors,Independent,TX,437.07,1452.54,0.082,23.25,0.98
23757,Wolf and Sons Motors,Independent,NY,310.39,2177.21,0.0852,153.67,1.05
23758,Howell and Sons Motors,Independent,CA,85.0,2332.46,0.0882,153.28,1.08
23759,Brewer-Kelly Motors,Independent,NY,496.23,1503.36,0.0852,166.27,1.05
23760,Barnes-Santana Motors,Independent,CA,85.0,2376.15,0.0882,55.36,1.08
23761,Bentley Inc Motors,Independent,FL,880.05,2410.07,0.0701,155.95,1.02
23762,Cole-Robbins Motors,Franchised,NY,123.37,2962.32,0.0852,93.75,1.05
23763,"Day, Humphrey and Mclaughlin Motors",Independent,SD,478.12,2724.17,0.0611,85.62,0.92
23764,"Johnson, Bryan and Moore Motors",Franchised,FL,704.79,1419.46,0.0701,39.15,1.02
23765,"Hayes, Avila and Collins Motors",Independent,FL,698.43,1958.73,0.0701,126.92,1.02
23766,"Farmer, Patterson and Moore Motors",Independent,MO,257.06,1382.88,0.083,115.15,0.95
23767,"Contreras, Sanders and Gentry Motors",Independent,KY,313.35,2433.5,0.06,131.62,0.92
23768,Nguyen and Sons Motors,Independent,IL,461.11,1211.36,0.0881,207.46,0.99
23769,Davila-Clark Motors,Franchised,CT,386.61,2444.46,0.0635,57.97,1.01
23770,"Bradshaw, Weeks and Trevino Motors",Franchised,PA,342.75,1463.84,0.0634,178.35,0.97
23771,Salinas-Smith Motors,Independent,FL,592.74,1977.09,0.0701,117.09,1.02
23772,Arnold Inc Motors,Franchised,PA,497.89,1960.27,0.0634,102.4,0.97
23773,Baldwin-Williams Motors,Franchised,MA,298.96,1319.36,0.0625,194.05,1.01
23774,"Marshall, Kennedy and Garcia Motors",Franchised,PA,439.3,1922.14,0.0634,158.14,0.97
23775,Tapia and Sons Motors,Franchised,WI,272.94,2111.2,0.0543,135.31,0.94
23776,Schmidt Group Motors,Independent,FL,535.86,1644.56,0.0701,116.63,1.02
23777,Mcintyre-Willis Motors,Independent,MO,212.85,1884.65,0.083,162.96,0.95
23778,"Meyers, Murphy and Baker Motors",Franchised,PA,265.27,1206.46,0.0634,144.68,0.97
23779,Rowe-Stout Motors,Franchised,OH,445.78,2222.45,0.0724,130.2,0.96
23780,"Harrison, Cunningham and Watson Motors",Franchised,MI,389.51,2193.89,0.06,49.36,0.95
23781,Mendez-Anderson Motors,Independent,MO,443.48,1093.44,0.083,20.86,0.95
23782,Spencer Group Motors,Independent,FL,811.1,2719.22,0.0701,151.78,1.02
23783,"Boyd, Gray and Davis Motors",Franchised,OK,120.6,1869.98,0.0897,40.35,0.91
23784,Campbell-Arnold Motors,Franchised,MD,422.02,1325.46,0.06,112.02,1.02
23785,"Parker, Dalton and Boyd Motors",Franchised,FL,819.85,2479.95,0.0701,102.79,1.02
23786,Dickson Group Motors,Independent,VT,273.1,1429.66,0.0627,80.89,0.96
23787,"Sims, Kelly and Campbell Motors",Independent,WI,172.17,1122.31,0.0543,99.82,0.94
23788,Smith Group Motors,Franchised,OH,203.74,1058.24,0.0724,38.64,0.96
23789,Foster Group Motors,Independent,TX,247.86,1235.38,0.082,109.37,0.98
23790,Flores Group Motors,Independent,NC,289.68,1650.74,0.0698,188.21,0.97
23791,Lopez-Mason Motors,Franchised,TX,118.91,2855.48,0.082,106.17,0.98
23792,"Peters, Price and Payne Motors",Franchised,OH,221.6,2689.4,0.0724,96.75,0.96
23793,"Church, Cole and Myers Motors",Independent,IL,422.73,1731.22,0.0881,118.56,0.99
23794,"Foster, Wiggins and Williams Motors",Independent,MD,195.54,1916.24,0.06,33.38,1.02
23795,"Phelps, Lewis and Jordan Motors",Independent,FL,723.28,1716.11,0.0701,54.39,1.02
23796,Mccoy Inc Motors,Independent,CO,127.95,2495.02,0.0777,140.87,0.98
23797,Mitchell-Gonzales Motors,Franchised,PA,357.94,2817.42,0.0634,181.01,0.97
23798,Mathis and Sons Motors,Franchised,OH,351.5,2146.59,0.0724,24.6,0.96
23799,Gomez-Gaines Motors,Independent,AZ,116.86,2460.91,0.084,73.39,0.96
23800,Evans-King Motors,Franchised,MA,448.38,2567.93,0.0625,114.68,1.01
23801,Johnson-Gonzalez Motors,Franchised,NY,478.72,1686.89,0.0852,133.63,1.05
23802,Wilson-Santiago Motors,Independent,IL,187.35,2856.92,0.0881,26.48,0.99
23803,"Williams, Good and Glover Motors",Independent,NY,414.07,2025.55,0.0852,161.43,1.05
23804,Miller and Sons Motors,Franchised,VA,371.89,1421.71,0.0577,170.46,0.99
23805,Parsons PLC Motors,Franchised,PA,440.87,2962.33,0.0634,194.59,0.97
23806,Nguyen LLC Motors,Franchised,WA,341.4,1810.82,0.0929,130.26,1.04
23807,"Stanley, Peters and Gutierrez Motors",Independent,VA,290.73,2170.03,0.0577,148.01,0.99
23808,Meyers-Kim Motors,Franchised,TX,298.98,2766.15,0.082,96.89,0.98
23809,Christian Group Motors,Independent,NY,195.77,1310.29,0.0852,50.67,1.05
23810,Whitney-Hicks Motors,Independent,FL,796.59,1464.31,0.0701,45.54,1.02
23811,"Anderson, Duncan and Ferguson Motors",Franchised,IL,447.0,2776.68,0.0881,130.89,0.99
23812,Coleman Ltd Motors,Independent,NC,303.47,1038.12,0.0698,47.14,0.97
23813,"Smith, Jackson and Morton Motors",Franchised,NC,259.28,1904.95,0.0698,148.44,0.97
23814,Holloway-Gentry Motors,Independent,AL,455.29,2652.33,0.0924,218.88,0.93
23815,"Frederick, Campos and Lambert Motors",Independent,FL,824.04,1806.45,0.0701,194.51,1.02
23816,Garrett LLC Motors,Franchised,NE,137.84,1627.13,0.0697,208.21,0.92
23817,Harrison PLC Motors,Independent,PA,223.29,2311.45,0.0634,85.78,0.97
23818,"Turner, Barnett and Hernandez Motors",Franchised,NY,370.76,2583.95,0.0852,190.18,1.05
23819,Ford Inc Motors,Independent,MO,308.22,2952.97,0.083,68.58,0.95
23820,Gonzalez PLC Motors,Independent,LA,440.56,1802.28,0.0955,150.16,0.94
23821,Perez and Sons Motors,Franchised,IL,291.63,1515.62,0.0881,133.58,0.99
23822,Vaughn-Thompson Motors,Independent,AL,205.48,2023.4,0.0924,90.22,0.93
23823,"Cherry, Mills and Klein Motors",Franchised,OR,183.94,1781.16,0.0,30.14,0.97
23824,"Davis, Cox and Greer Motors",Franchised,AZ,479.96,1882.0,0.084,124.95,0.96
23825,"Jones, Figueroa and King Motors",Franchised,CA,85.0,2804.18,0.0882,136.81,1.08
23826,Hansen PLC Motors,Independent,CO,106.6,2485.44,0.0777,107.12,0.98
23827,"Holt, Daniels and Miller Motors",Independent,AZ,282.28,1578.8,0.084,75.33,0.96
23828,Rose Ltd Motors,Independent,WI,328.61,1953.51,0.0543,191.63,0.94
23829,Larson-Bennett Motors,Independent,AL,497.68,2299.52,0.0924,207.74,0.93
23830,Ward-Davies Motors,Independent,HI,484.22,1308.45,0.0444,175.44,1.1
23831,"Quinn, Hernandez and Foster Motors",Franchised,OH,439.33,1567.91,0.0724,104.67,0.96
23832,White LLC Motors,Independent,CA,85.0,1322.88,0.0882,140.11,1.08
23833,Sosa Inc Motors,Franchised,OH,135.67,2656.58,0.0724,59.69,0.96
23834,Fleming Inc Motors,Franchised,CA,85.0,1665.99,0.0882,126.09,1.08
23835,Gibson PLC Motors,Franchised,NY,369.55,1445.88,0.0852,23.48,1.05
23836,Smith PLC Motors,Independent,VA,166.54,2395.24,0.0577,62.59,0.99
23837,"Aguirre, Soto and Duran Motors",Independent,NY,484.03,2008.54,0.0852,221.53,1.05
23838,"Morris, Jennings and Davies Motors",Franchised,MO,148.49,2460.57,0.083,193.46,0.95
23839,"Miller, Valencia and Black Motors",Franchised,CO,241.54,1892.47,0.0777,189.66,0.98
23840,Fry Group Motors,Independent,OH,489.59,1474.1,0.0724,133.43,0.96
23841,Chapman Group Motors,Independent,IA,479.6,1480.62,0.0694,37.99,0.93
23842,"King, Riley and Delacruz Motors",Franchised,CA,85.0,2612.08,0.0882,208.69,1.08
23843,Hall-Orozco Motors,Independent,OK,360.55,2478.44,0.0897,54.71,0.91
23844,Ritter-Rivera Motors,Independent,CO,153.88,2067.91,0.0777,60.7,0.98
23845,"Miller, Gill and Medina Motors",Franchised,NY,466.76,2795.56,0.0852,69.01,1.05
23846,Silva-Jordan Motors,Franchised,NY,131.57,1623.5,0.0852,20.56,1.05
23847,Wilson-Huynh Motors,Independent,NY,168.01,2233.24,0.0852,205.1,1.05
23848,"Martinez, Lopez and Bruce Motors",Independent,LA,190.02,2718.45,0.0955,219.55,0.94
23849,Jimenez-Wright Motors,Independent,OK,310.85,2220.86,0.0897,28.68,0.91
23850,Evans-Mccoy Motors,Franchised,PA,484.51,1751.63,0.0634,201.62,0.97
23851,"Stone, Jenkins and Shepherd Motors",Franchised,VA,352.71,1295.73,0.0577,57.94,0.99
23852,Rush-Rogers Motors,Independent,TX,477.88,2161.35,0.082,146.03,0.98
23853,Lucas PLC Motors,Franchised,GA,409.43,2385.05,0.0737,215.36,0.98
23854,Ross Inc Motors,Independent,AK,440.03,1648.1,0.0176,162.93,1.05
23855,Mcclain and Sons Motors,Franchised,TX,162.43,2665.15,0.082,55.53,0.98
23856,Brock-Walker Motors,Independent,NE,454.75,1204.74,0.0697,98.2,0.92
23857,Brown PLC Motors,Independent,CO,398.56,1448.8,0.0777,20.12,0.98
23858,Whitaker Inc Motors,Franchised,VT,345.68,2077.74,0.0627,81.11,0.96
23859,"Coffey, Welch and Saunders Motors",Independent,TX,202.69,1891.0,0.082,220.11,0.98
23860,Flores LLC Motors,Independent,FL,725.89,1178.57,0.0701,54.67,1.02
23861,Jones-Everett Motors,Independent,CA,85.0,2976.78,0.0882,98.69,1.08
23862,Daugherty and Sons Motors,Independent,MD,319.04,2741.19,0.06,93.61,1.02
