loan_id,transaction_id,loan_amount,down_payment,loan_term_months,loan_interest_rate,monthly_payment,loan_type
30791,36195,44738.16,13246.8,72,0.0975,516.96,Lease
30792,36196,65212.66,17396.8,72,0.01,933.55,Purchase Loan
30793,36197,25171.41,5306.26,72,0.0875,450.61,Purchase Loan
30794,36198,491.85,970.61,60,0.0725,92.95,Lease
30795,36199,27971.56,5927.36,72,0.0775,258.65,Lease
30796,36200,72419.4,11203.4,72,0.0625,613.75,Lease
30797,36201,24801.79,6154.99,48,0.0625,238.27,Lease
30798,36202,31704.51,8115.51,72,0.0575,521.7,Purchase Loan
30799,36203,36944.54,3569.07,60,0.0875,262.3,Lease
30800,36204,36850.44,8430.22,72,0.0725,632.7,Purchase Loan
30801,36206,84104.13,14615.01,84,0.0575,1218.58,Purchase Loan
30802,36207,10852.33,945.81,72,0.0725,186.33,Purchase Loan
30803,36208,47560.57,4357.21,36,0.0775,1484.9,Purchase Loan
30804,36209,35846.9,7946.15,60,0.0575,688.86,Purchase Loan
30805,36210,135981.93,22807.16,84,0.1175,2382.31,Purchase Loan
30806,36211,11759.29,1107.31,72,0.0725,201.9,Purchase Loan
30807,36212,22657.03,5586.46,72,0.0725,317.57,Lease
30808,36213,14163.99,3703.53,84,0.0875,188.31,Lease
30809,36214,3057.45,1499.1,48,0.01,65.01,Purchase Loan
30810,36215,34675.79,9094.18,72,0.0625,578.78,Purchase Loan
30811,36216,20074.53,1379.57,36,0.1325,678.81,Purchase Loan
30812,36217,94089.2,27096,60,0.0975,1987.56,Purchase Loan
30813,36218,17024.74,3634.05,84,0.0775,166.28,Lease
30814,36219,29673.76,4594.64,60,0.0975,626.84,Purchase Loan
30815,36220,20170.69,2468.96,72,0.0725,143.78,Lease
30816,36221,41625.06,5805.62,72,0.0575,684.95,Purchase Loan
30817,36222,11382.16,2987.45,72,0.0975,209.43,Purchase Loan
30818,36223,31044.38,5495.16,72,0.0875,555.75,Purchase Loan
30819,36224,63542.89,11243.54,48,0.0575,1485.03,Purchase Loan
30820,36225,29494.72,1601.13,48,0.0775,716.6,Purchase Loan
30821,36227,22870.27,9619.9,72,0.0625,381.73,Purchase Loan
30822,36228,30604.68,1564.47,48,0.0725,736.42,Purchase Loan
30823,36229,71128.94,18374.53,72,0.0725,1221.23,Purchase Loan
30824,36230,9647.49,4187.8,72,0.0725,165.64,Purchase Loan
30825,36231,103152.6,24004.19,84,0.0575,1494.58,Purchase Loan
30826,36232,85640.89,12192.25,72,0.1325,1730.48,Purchase Loan
30827,36233,40689.32,5727.24,72,0.0725,698.61,Purchase Loan
30828,36234,25607.33,6537.64,72,0.1325,517.43,Purchase Loan
30829,36235,22889.59,4930.68,72,0.1325,204.17,Lease
30830,36236,5909.81,5084.29,72,0.0875,105.8,Purchase Loan
30831,36237,18137.25,2394.86,72,0.1325,157.59,Lease
30832,36238,12558.7,2690.63,72,0.1125,240.65,Purchase Loan
30833,36239,26745.71,4373.64,84,0.0775,413.54,Purchase Loan
30834,36240,55225.95,5146.32,60,0.0875,1139.71,Purchase Loan
30835,36242,57178.49,9836.19,36,0.0875,1811.62,Purchase Loan
30836,36243,80331.48,7330.46,72,0.0775,1398.69,Purchase Loan
30837,36244,28754.46,4033.62,72,0.0725,493.69,Purchase Loan
30838,36246,7881.26,1160.89,84,0.01,97.19,Purchase Loan
30839,36247,9296.74,6501.06,72,0.0725,159.62,Purchase Loan
30840,36248,3269.49,3086.16,72,0.0725,56.13,Purchase Loan
30841,36249,18762.42,1485.76,72,0.1125,359.53,Purchase Loan
30842,36250,26452.69,4424.58,60,0.0625,514.49,Purchase Loan
30843,36251,9532.28,2662.62,72,0.1125,182.66,Purchase Loan
30844,36252,63761.38,14878.21,84,0.0975,1050.3,Purchase Loan
30845,36253,18075.43,1199.42,60,0.0875,373.03,Purchase Loan
30846,36254,29506.12,4070.26,72,0.0725,506.6,Purchase Loan
30847,36255,40211.43,8635.25,72,0.0725,690.4,Purchase Loan
30848,36256,17130.22,2291.63,72,0.0775,110.7,Lease
30849,36258,18388.07,5360.42,72,0.0775,320.16,Purchase Loan
30850,36259,40611.69,3548.02,72,0.1125,778.22,Purchase Loan
30851,36260,113211.8,21474.76,72,0.0975,2083.1,Purchase Loan
30852,36261,27937.27,2432.11,72,0.0775,486.43,Purchase Loan
30853,36262,32938.15,2795.45,60,0.0875,679.75,Purchase Loan
30854,36263,28579.24,5443.61,72,0.0625,477.02,Purchase Loan
30855,36265,21872.03,5555.34,48,0.0725,526.29,Purchase Loan
30856,36266,47808.72,10365.76,72,0.0875,444.8,Lease
30857,36267,12661.36,4280.94,60,0.1125,276.87,Purchase Loan
30858,36268,74755.69,9176.62,72,0.0625,1247.76,Purchase Loan
30859,36270,4446.45,2652.24,84,0.0775,182.51,Lease
30860,36271,29367.61,6347.5,36,0.0875,930.47,Purchase Loan
30861,36272,13653.08,3148.91,60,0.1325,312.4,Purchase Loan
30862,36274,43185.78,3294.4,72,0.0775,751.93,Purchase Loan
30863,36275,9750.2,979.92,72,0.1325,197.02,Purchase Loan
30864,36276,11406.88,6928.04,72,0.0725,195.85,Purchase Loan
30865,36278,29571.72,4958.27,60,0.1325,676.64,Purchase Loan
30866,36279,5199.32,4012.29,72,0.0875,93.08,Purchase Loan
30867,36280,99844.72,36810.01,60,0.0575,1157.33,Lease
30868,36281,83773,7501.79,48,0.0775,2035.33,Purchase Loan
30869,36282,33053.71,4362.36,72,0.0775,575.51,Purchase Loan
30870,36283,18661.57,10118.73,84,0.0725,283.94,Purchase Loan
30871,36285,28909.41,6665.69,72,0.1325,584.15,Purchase Loan
30872,36286,20519.92,1993.22,60,0.0775,413.62,Purchase Loan
30873,36287,15423.5,1500.76,84,0.0775,103.14,Lease
30874,36288,82603.23,10256.22,72,0.1325,1669.11,Purchase Loan
30875,36289,20398.91,1579.9,72,0.1326,412.29,Purchase Loan
30876,36290,117659.32,26567.8,84,0.0626,878.39,Lease
30877,36291,13817.43,2401.5,72,0.0776,190.94,Lease
30878,36292,17218.82,3231.21,60,0.1326,394.08,Purchase Loan
30879,36293,17812.54,4786.33,72,0.1326,210.83,Lease
30880,36294,14095.96,2610.16,72,0.0726,242.09,Purchase Loan
30881,36295,14145.09,2977.53,72,0.0876,253.29,Purchase Loan
30882,36296,63500.33,12387.24,72,0.0626,493.52,Lease
30883,36298,5660.31,1059.2,72,0.0726,138.46,Lease
30884,36299,98668.2,24709.72,48,0.0876,2444.13,Purchase Loan
30885,36301,16282.19,3325.64,72,0.1126,130.38,Lease
30886,36302,22480.47,1466.43,60,0.0726,177.43,Lease
30887,36305,17522.21,5642.53,60,0.0876,361.69,Purchase Loan
30888,36306,21277.46,4683.32,60,0.0876,192.09,Lease
30889,36307,115549.06,21546.65,84,0.0626,1702.44,Purchase Loan
30890,36308,16565.83,3656.72,84,0.0776,158.91,Lease
30891,36309,12079,4732.64,72,0.0776,210.37,Purchase Loan
30892,36310,48875.61,15175.58,48,0.0976,1233.99,Purchase Loan
30893,36311,11771.75,1085.23,72,0.0776,205.02,Purchase Loan
30894,36313,24117.76,1780.07,72,0.1326,487.46,Purchase Loan
30895,36314,39609.08,3808.59,72,0.1126,759.21,Purchase Loan
30896,36315,51813.79,6455.52,48,0.0776,1259.1,Purchase Loan
30897,36316,16466.45,1667.56,84,0.0876,262.93,Purchase Loan
30898,36317,1708.4,846.46,60,0.0726,76.76,Lease
30899,36318,13996.84,3002.66,84,0.1126,241.58,Purchase Loan
30900,36320,15370.27,4176.21,72,0.0876,275.23,Purchase Loan
30901,36321,20278.92,8846.05,72,0.0576,333.79,Purchase Loan
30902,36322,12069.15,2407.91,60,0.1126,263.98,Purchase Loan
30903,36323,12474.49,1614.08,60,0.0776,251.51,Purchase Loan
30904,36325,27489.23,6473.88,48,0.0626,648.87,Purchase Loan
30905,36327,20590.88,3729.26,72,0.01,294.77,Purchase Loan
30906,36328,24730.12,5221.74,48,0.0726,595.18,Purchase Loan
30907,36329,8012.39,3097.03,84,0.0726,121.95,Purchase Loan
30908,36330,49268.99,5992.7,72,0.0776,858.08,Purchase Loan
30909,36332,30537.5,3101.19,36,0.0726,946.54,Purchase Loan
30910,36333,49521.35,5131.84,48,0.0626,1168.92,Purchase Loan
30911,36334,34052.74,4986.02,60,0.0626,662.46,Purchase Loan
30912,36335,39945.11,9245.61,72,0.1326,352.29,Lease
30913,36336,28283.41,10026.03,72,0.0626,472.22,Purchase Loan
30914,36337,97584.09,21873.21,48,0.0626,2303.42,Purchase Loan
30915,36338,23042.45,3116.65,72,0.1126,441.67,Purchase Loan
30916,36339,54626.95,11505.26,72,0.0876,978.19,Purchase Loan
30917,36340,2407.99,6308.84,60,0.0726,47.98,Purchase Loan
30918,36342,40298.51,5559.81,60,0.1126,881.42,Purchase Loan
30919,36343,48077.83,4790.21,84,0.1126,312.12,Lease
30920,36344,1161.93,814.28,72,0.0726,19.96,Purchase Loan
30921,36345,38847.89,10487.42,72,0.0576,639.43,Purchase Loan
30922,36346,28338.07,3362.59,84,0.0626,417.52,Purchase Loan
30923,36347,56425.98,11780.48,72,0.0726,407,Lease
30924,36350,106447.31,20745.73,48,0.0626,2512.63,Purchase Loan
30925,36351,8057.99,6812.85,72,0.0876,144.29,Purchase Loan
30926,36352,811.68,4733.19,72,0.0576,13.36,Purchase Loan
30927,36353,13023.15,4894.31,72,0.1126,249.62,Purchase Loan
30928,36355,36874.46,6829.79,60,0.1176,330.6,Lease
30929,36356,21297.97,3491.69,72,0.01,304.89,Purchase Loan
30930,36358,22597.71,5138.96,72,0.0776,393.57,Purchase Loan
30931,36359,95315.92,19095.27,72,0.0976,1754.29,Purchase Loan
30932,36360,47750.92,4880.27,72,0.0876,855.06,Purchase Loan
30933,36361,15890.49,1547.58,72,0.1126,93.14,Lease
30934,36364,38567.28,3396.52,48,0.0776,937.2,Purchase Loan
30935,36365,24780.54,2212.37,60,0.1126,542.01,Purchase Loan
30936,36366,17819.94,2645.14,84,0.0726,271.22,Purchase Loan
30937,36368,9877.31,4092.22,84,0.0776,145.92,Lease
30938,36369,44621.87,7121.03,72,0.0727,766.56,Purchase Loan
30939,36370,9208.64,6663.35,72,0.0577,151.62,Purchase Loan
30940,36371,30001.58,1837.14,60,0.0777,605.03,Purchase Loan
30941,36372,22973.04,4680.44,72,0.0777,400.22,Purchase Loan
30942,36373,28559.29,2126.5,84,0.0877,456.17,Purchase Loan
30943,36374,12255.39,940.18,48,0.0727,141.38,Lease
30944,36376,57224.8,11134.82,84,0.0727,434.09,Lease
30945,36377,16194.62,2255.44,72,0.0877,290.07,Purchase Loan
30946,36378,66681.19,17710.79,72,0.0577,508.76,Lease
30947,36379,19143.11,1693.35,72,0.0777,333.5,Purchase Loan
30948,36380,15610.93,2498.96,84,0.0577,226.34,Purchase Loan
30949,36381,20764.12,10169.97,36,0.0727,643.7,Purchase Loan
30950,36382,0.73,778.26,72,0.1327,0.01,Purchase Loan
30951,36383,133854.59,32760.17,48,0.0727,3222.11,Purchase Loan
30952,36385,51612.38,7244.07,72,0.0977,950.19,Purchase Loan
30953,36386,2417.04,1415.44,72,0.1127,46.34,Purchase Loan
30954,36387,26747.35,6423.76,60,0.1327,612.29,Purchase Loan
30955,36388,130832.99,38919.66,72,0.0977,2408.64,Purchase Loan
30956,36389,29516.01,7809.87,72,0.01,190.47,Lease
30957,36390,24767.49,1047.42,60,0.0727,157.99,Lease
30958,36391,35529.16,3669.47,60,0.0877,282.69,Lease
30959,36392,86038.22,23765.16,60,0.0977,1818.34,Purchase Loan
30960,36393,33470.18,2671.12,84,0.1127,577.85,Purchase Loan
30961,36394,19840.73,3761.83,84,0.1327,363.86,Purchase Loan
30962,36395,74463.02,5541.37,60,0.0777,1501.66,Purchase Loan
30963,36396,14280.17,3417.8,60,0.0877,294.84,Purchase Loan
30964,36397,22620.8,5295.11,84,0.0777,349.99,Purchase Loan
30965,36398,28164.56,3737.94,60,0.0727,561.29,Purchase Loan
30966,36399,1191.29,2346,48,0.0777,28.95,Purchase Loan
30967,36400,36604.11,6212.18,84,0.1177,641.67,Purchase Loan
30968,36401,2744.27,2117.4,72,0.0727,47.14,Purchase Loan
30969,36402,13659.2,3088.61,48,0.0877,338.42,Purchase Loan
30970,36403,31085.96,1529.23,84,0.0877,496.52,Purchase Loan
30971,36404,19026.21,6366.21,84,0.0727,289.67,Purchase Loan
30972,36405,65923.61,9013.89,48,0.0727,1586.89,Purchase Loan
30973,36406,12492.97,815.07,60,0.1127,273.31,Purchase Loan
30974,36408,20336,5312.12,72,0.0727,349.35,Purchase Loan
30975,36410,19559.79,2569.9,60,0.1327,447.75,Purchase Loan
30976,36412,42308.43,9366.43,72,0.0877,757.81,Purchase Loan
30977,36413,27792.9,1960,48,0.0777,256.17,Lease
30978,36414,25418.09,2053.08,72,0.0727,282.12,Lease
30979,36415,36893.24,5591.39,48,0.0977,931.64,Purchase Loan
30980,36416,41369.07,6917.7,60,0.0777,834.27,Purchase Loan
30981,36417,24589.06,9153.24,48,0.1327,662.96,Purchase Loan
30982,36419,57870.12,3995.27,48,0.1327,1560.28,Purchase Loan
30983,36421,76709.02,9807.37,72,0.0577,528.38,Lease
30984,36423,34754.39,2563.67,72,0.0877,622.51,Purchase Loan
30985,36425,35092.22,5789.48,48,0.0627,828.49,Purchase Loan
30986,36426,31858.7,5666.82,72,0.0577,524.54,Purchase Loan
30987,36427,3781.14,2341.52,48,0.1127,98.22,Purchase Loan
30988,36428,15754.47,1797.81,72,0.0727,270.65,Purchase Loan
30989,36429,51959.71,2737.48,72,0.1327,1050.46,Purchase Loan
30990,36430,50669.69,5288.53,84,0.0877,809.33,Purchase Loan
30991,36431,122793.29,27057.69,36,0.0727,1906.35,Lease
30992,36432,28324.66,4788.69,60,0.0977,598.61,Purchase Loan
30993,36433,107960.16,28328.69,72,0.1177,2097.75,Purchase Loan
30994,36434,31358.23,7232.03,48,0.0777,762.17,Purchase Loan
30995,36435,11724.33,4938.92,72,0.0727,201.41,Purchase Loan
30996,36436,22089.58,4554.74,60,0.1127,483.26,Purchase Loan
30997,36438,18260.6,4240.27,36,0.0727,566.09,Purchase Loan
30998,36439,20416.98,4130.62,60,0.0777,250.32,Lease
30999,36441,38735.42,4256.43,72,0.1327,783.11,Purchase Loan
31000,36443,20898.86,2427.77,72,0.0777,364.08,Purchase Loan
31001,36444,37113.16,4698.28,48,0.1127,358.68,Lease
31002,36445,46935.45,5095.05,60,0.1127,1026.82,Purchase Loan
31003,36446,19668.98,4208.47,60,0.1127,191.27,Lease
31004,36447,26580.5,3989.4,60,0.0877,245.87,Lease
31005,36448,1844.97,2691.77,72,0.1327,37.3,Purchase Loan
31006,36449,13976.92,3092.4,72,0.0777,243.49,Purchase Loan
31007,36450,25743,2666.48,48,0.0877,637.81,Purchase Loan
31008,36451,73895.83,8713,84,0.0577,1071.38,Purchase Loan
31009,36452,27917.5,3562.62,84,0.0777,431.94,Purchase Loan
31010,36453,33302.76,2923.52,84,0.1327,610.74,Purchase Loan
31011,36454,36234.14,7688.22,72,0.0777,631.24,Purchase Loan
31012,36456,17500.19,3352.43,36,0.1127,575.17,Purchase Loan
31013,36457,7808.42,2523.4,36,0.0777,178.52,Lease
31014,36458,19481.47,1840.52,72,0.0877,348.94,Purchase Loan
31015,36459,9337.18,1537.24,60,0.0777,188.3,Purchase Loan
31016,36460,11868.76,6883.74,48,0.1327,320,Purchase Loan
31017,36461,63441.84,9950.58,72,0.1177,1232.73,Purchase Loan
31018,36462,28419.64,3156.65,84,0.1127,490.66,Purchase Loan
31019,36463,24141.93,1833.33,72,0.1127,462.86,Purchase Loan
31020,36464,43811.26,2345,72,0.0877,784.73,Purchase Loan
31021,36465,12542.6,1195.59,72,0.0777,218.51,Purchase Loan
31022,36466,12211.8,9017.68,84,0.0727,185.92,Purchase Loan
31023,36467,17012.92,2553.48,60,0.0777,343.09,Purchase Loan
31024,36468,41591.69,13310.01,72,0.0977,765.71,Purchase Loan
31025,36469,45910.76,2410.19,84,0.1127,792.64,Purchase Loan
31026,36471,24397.08,2405.51,48,0.1327,657.79,Purchase Loan
31027,36472,26771.63,3297.37,60,0.0777,539.89,Purchase Loan
31028,36473,27841.71,4386.71,72,0.0727,478.29,Purchase Loan
31029,36474,40729.29,7859.29,60,0.0877,840.93,Purchase Loan
31030,36475,41374.76,4751.63,48,0.0727,995.96,Purchase Loan
31031,36477,2945.5,1744.78,60,0.0777,59.4,Purchase Loan
31032,36479,10225.87,3217.1,60,0.0877,211.13,Purchase Loan
31033,36480,1632.87,1466.04,72,0.0877,29.25,Purchase Loan
31034,36481,42708.18,6218.01,72,0.1177,829.85,Purchase Loan
31035,36482,15540.32,2887.44,72,0.1327,130.63,Lease
31036,36483,12754.16,1278.37,84,0.1127,80.6,Lease
31037,36484,14237.23,6953.28,36,0.0727,441.36,Purchase Loan
31038,36485,6166.57,1575.61,84,0.0877,98.5,Purchase Loan
31039,36486,39216.12,1876.69,72,0.0777,683.19,Purchase Loan
31040,36488,18807.67,8788.56,60,0.0727,374.81,Purchase Loan
31041,36489,7598.84,4464.44,60,0.0727,151.44,Purchase Loan
31042,36490,25565.09,3598.88,72,0.0727,439.18,Purchase Loan
31043,36492,17031.73,6718.9,72,0.0877,305.07,Purchase Loan
31044,36493,36817.84,2080.78,36,0.0777,1149.83,Purchase Loan
31045,36494,29580.37,1844.18,84,0.0727,450.36,Purchase Loan
31046,36495,50077.96,8840.57,72,0.0777,872.42,Purchase Loan
31047,36496,25344.66,1255.32,72,0.0877,453.96,Purchase Loan
31048,36497,44694.56,3720.56,48,0.1127,1161.02,Purchase Loan
31049,36499,69185.86,18973.04,60,0.0577,1330.17,Purchase Loan
31050,36500,65474.28,18646.02,84,0.1177,1147.76,Purchase Loan
31051,36501,17149.63,3077.55,84,0.0877,134.81,Lease
31052,36503,726.58,3177.71,60,0.1127,15.9,Purchase Loan
31053,36504,15382.84,6922.05,60,0.0627,299.33,Purchase Loan
31054,36505,46098.9,7660.86,60,0.0727,918.7,Purchase Loan
31055,36506,41466.12,2161.58,36,0.0777,437.24,Lease
31056,36507,12577.23,1415.37,60,0.0727,250.65,Purchase Loan
31057,36509,21605.6,8881.28,72,0.0627,295.94,Lease
31058,36511,21255.8,2118.31,72,0.0777,370.3,Purchase Loan
31059,36513,28894.73,4529.93,60,0.0727,575.84,Purchase Loan
31060,36514,71004.25,9257.31,72,0.0877,1271.8,Purchase Loan
31061,36515,25186.73,1681.23,48,0.0777,612.17,Purchase Loan
31062,36516,37158.68,4058.41,48,0.0727,894.47,Purchase Loan
31063,36517,41751.79,10301.56,48,0.0577,508.65,Lease
31064,36518,43767.25,9770.5,72,0.1127,839.13,Purchase Loan
31065,36519,50988.28,14784.72,60,0.0627,992.16,Purchase Loan
31066,36520,52188.7,8286.43,72,0.1127,385.02,Lease
31067,36521,37451.17,4440.74,48,0.0877,927.89,Purchase Loan
31068,36522,15621.91,1815.38,72,0.0777,272.15,Purchase Loan
31069,36524,39204.5,4013.4,72,0.1327,281.32,Lease
31070,36526,17494.99,3743.49,48,0.0728,421.22,Purchase Loan
31071,36527,15468.33,8672.02,72,0.0728,265.8,Purchase Loan
31072,36528,21336.68,1690.54,72,0.1128,409.19,Purchase Loan
31073,36529,24445.2,5350.55,48,0.0728,588.55,Purchase Loan
31074,36530,94458.65,15090.93,72,0.1178,1835.9,Purchase Loan
31075,36531,10726.4,8829.35,60,0.0728,404.99,Lease
31076,36532,22067.66,3705.54,84,0.1128,381.11,Purchase Loan
31077,36533,23883.46,1612.83,72,0.1328,482.98,Purchase Loan
31078,36534,41392.02,7640.51,60,0.0978,874.98,Purchase Loan
31079,36535,17287.28,6370.5,84,0.0578,250.72,Purchase Loan
31080,36537,42152.81,7442.5,84,0.1178,739.16,Purchase Loan
31081,36539,14473.91,4903.97,72,0.1328,292.69,Purchase Loan
31082,36540,10583.24,1675.18,84,0.1128,182.77,Purchase Loan
31083,36541,26011.87,4862.82,72,0.1128,498.85,Purchase Loan
31084,36542,50346.73,5586.81,72,0.0628,841.06,Purchase Loan
31085,36543,20307.83,2251.79,48,0.0778,493.68,Purchase Loan
31086,36544,27979.42,3919.22,72,0.1328,565.81,Purchase Loan
31087,36545,48874.94,6317.54,84,0.0728,744.36,Purchase Loan
31088,36546,56473.24,7243.61,72,0.0878,1011.81,Purchase Loan
31089,36548,9586.55,1916.33,60,0.1128,209.78,Purchase Loan
31090,36549,31873.53,1778.95,48,0.0728,767.4,Purchase Loan
31091,36550,60692.3,5222.87,72,0.0778,1057.62,Purchase Loan
31092,36551,81499.56,9111.65,72,0.0878,1460.19,Purchase Loan
31093,36552,21776.73,2390.74,60,0.0878,449.73,Purchase Loan
31094,36553,10199.55,1425.49,72,0.0778,169.8,Lease
31095,36554,129544.32,18240.65,72,0.0628,2164.09,Purchase Loan
31096,36555,36687.28,6762.06,72,0.0728,630.43,Purchase Loan
31097,36556,15576.07,3269.62,48,0.1128,404.69,Purchase Loan
31098,36557,37886.62,13768.71,72,0.0628,632.91,Purchase Loan
31099,36559,7462.31,1346.16,84,0.01,92.02,Purchase Loan
31100,36560,35190.61,5670.18,72,0.0878,630.49,Purchase Loan
31101,36561,38466.65,2017.61,60,0.0878,794.4,Purchase Loan
31102,36562,17667.97,2507.95,72,0.0728,303.6,Purchase Loan
31103,36563,14504.06,704.32,60,0.1328,116.98,Lease
31104,36564,22220.08,1296.99,72,0.0728,381.82,Purchase Loan
31105,36565,66030.02,14475.08,72,0.0578,1087.46,Purchase Loan
31106,36566,39769.74,7743.3,60,0.0878,502.4,Lease
31107,36567,14177.3,1449.6,84,0.0728,215.92,Purchase Loan
31108,36568,26446.16,9891.76,48,0.0628,624.49,Purchase Loan
31109,36569,36327.85,7029.24,72,0.0778,633.05,Purchase Loan
31110,36570,86851.21,14671.93,72,0.1178,924.86,Lease
31111,36571,462.52,3150.96,84,0.1328,8.48,Purchase Loan
31112,36572,13165.19,6667.39,84,0.0628,194.1,Purchase Loan
31113,36573,23065.62,2653.88,60,0.0728,318.24,Lease
31114,36574,22815.77,3307.07,72,0.0728,392.06,Purchase Loan
31115,36577,4520.67,1562.39,72,0.1328,91.42,Purchase Loan
31116,36578,31585.84,7198.63,60,0.0978,667.69,Purchase Loan
31117,36579,31463.81,3217.45,72,0.0728,540.67,Purchase Loan
31118,36580,53431.42,10693.94,72,0.0878,957.31,Purchase Loan
31119,36581,8062.96,2133.39,72,0.0778,114.4,Lease
31120,36582,20866.69,1336.56,84,0.0878,333.4,Purchase Loan
31121,36584,13340.99,2381.47,72,0.1128,255.85,Purchase Loan
31122,36585,47175.7,2107.14,72,0.0878,845.23,Purchase Loan
31123,36586,23904.08,2257.48,60,0.1328,165.78,Lease
31124,36587,45372.92,6169.73,72,0.0978,290.75,Lease
31125,36588,23644.89,7049.88,72,0.0978,435.42,Purchase Loan
31126,36589,35313.7,4342.73,84,0.0728,537.82,Purchase Loan
31127,36590,68583.65,5968.29,60,0.0728,1367.12,Purchase Loan
31128,36591,27197.16,1405.99,48,0.0778,661.16,Purchase Loan
31129,36592,9037.74,2701.91,60,0.0728,134.94,Lease
31130,36594,13828.88,4769.95,60,0.1328,316.64,Purchase Loan
31131,36595,23705.68,5446.06,72,0.0978,277.31,Lease
31132,36596,58271.43,7500.3,48,0.0628,1376,Purchase Loan
31133,36597,17815.37,1503.41,48,0.1128,201.77,Lease
31134,36598,50345.63,6464.24,72,0.1328,1018.1,Purchase Loan
31135,36599,125395.05,14876.59,72,0.0578,2065.16,Purchase Loan
31136,36601,33193.4,2366.63,72,0.0878,594.71,Purchase Loan
31137,36602,22695.01,3892.19,60,0.1128,496.62,Purchase Loan
31138,36603,28832.55,6397.2,72,0.1328,264.89,Lease
31139,36604,11069.79,3883.73,48,0.0728,266.52,Purchase Loan
31140,36605,12884.76,4524.93,60,0.0778,259.9,Purchase Loan
31141,36606,18610.69,1418.26,72,0.1328,376.35,Purchase Loan
31142,36608,38839.55,10174.12,48,0.1178,1018.6,Purchase Loan
31143,36609,46118.26,8485.03,60,0.0728,450.37,Lease
31144,36610,41565.96,11634.16,84,0.0978,685.33,Purchase Loan
31145,36611,12081.34,7130.21,72,0.0578,198.97,Purchase Loan
